Butte,Paradise,1940,31,76,52,46,43.1,56.7,49.9,21.93,NULL,3.44,NULL
Butte,Paradise,1939,34,70,49,49,39.4,59.7,49.5,5.94,0.5,1.84,0.5
Butte,Paradise,1938,33,74,46,48,40.1,59.6,49.9,7.76,0,1.91,0
Butte,Paradise,1937,20,57,39,37,31.5,46.4,38.9,8.55,2,1.9,1
Butte,Paradise,1936,33,73,51,47,42.1,60.3,51.2,15.47,0,3.6,0
Butte,Paradise,1935,29,71,47,43,40.1,56,48.1,10.48,0,2.87,0
Butte,Paradise,1934,30,77,49,46,39.8,61.4,50.6,3,NULL,1.76,NULL
Butte,Paradise,1933,28,71,43,39,34.1,52.9,43.5,12.18,3,2.11,2
Butte,Paradise,1932,29,72,44,41,37,55.1,46,4.67,2.5,1.42,2.5
Butte,Paradise,1931,33,76,48,47,39,60.4,49.7,6.64,NULL,1.97,NULL
Butte,Paradise,1930,24,58,42,35,34.4,47.6,41,10.35,12,2.27,6
Butte,Paradise,1929,24,64,44,41,31.5,49.7,40.6,2.72,0,0.92,0
Butte,Paradise,1928,30,64,48,46,39.4,53.2,46.3,4.14,NULL,1.03,NULL
Butte,Paradise,1927,33,67,50,49,39.9,59.8,49.9,8.77,NULL,1.87,NULL
Butte,Paradise,1926,27,60,44,41,33.6,49.5,41.5,7.2,NULL,2.33,NULL
Butte,Paradise,1925,30,62,46,46,39,54.1,46.6,2.18,NULL,0.69,NULL
Butte,Paradise,1924,30,67,50,50,41.7,63.2,52.4,4.01,NULL,1.43,NULL
Butte,Paradise,1923,26,65,43,47,35.4,55.1,45.3,5.65,2,2.42,2
Butte,Paradise,1922,19,66,46,47,33.1,55.2,44.2,3.95,2,1.1,2
Butte,Paradise,1921,28,59,48,48,36.5,52.7,44.6,13.8,NULL,2.61,NULL
Butte,Paradise,1920,30,72,47,52,37.9,60.9,49.4,0.38,NULL,0.38,NULL
Butte,Paradise,1919,28,63,48,47,40.5,55.5,48,5.03,NULL,1.81,NULL
Butte,Paradise,1918,31,73,48,47,40.5,55.5,48,1.16,NULL,0.52,NULL
Butte,Paradise,1917,26,59,45,40,34.9,50.5,42.7,4.65,NULL,2.8,NULL
Butte,Paradise,1916,28,55,50,40,37,47,42,25.87,6,4.94,6
Butte,Paradise,1915,35,60,45,47,40,53.1,46.5,16.47,NULL,2.22,NULL
Butte,Paradise,1914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Butte,Paradise,1913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.06,0,3.82,0
Calaveras,Avery,1985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.95,0,0.82,0
Calaveras,Avery,1984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.03,0,3.8,0
Calaveras,Avery,1982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.82,19,4.9,7
Calaveras,Avery,1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.68,12.5,3.34,5
Calaveras,Avery,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.89,0,3.08,0
Calaveras,Avery,1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.12,8,1.9,5
Calaveras,Avery,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.51,3,0.51,3
Calaveras,Avery,1975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.24,NULL,3.08,NULL
Calaveras,Avery,1950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.13,NULL,3.08,NULL
Calaveras,Avery,1949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.21,NULL,1.73,NULL
Calaveras,Avery,1948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.35,16,0.95,7
Calaveras,Avery,1946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.76,NULL,1.7,NULL
Calaveras,Avery,1945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.79,0,0.31,0
Calaveras,Avery,1944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.14,6,1.4,5
Calaveras,Avery,1943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaveras,Avery,1920,21,69,39,40,29.8,54.5,42.1,1.95,NULL,1.58,NULL
Calaveras,Avery,1919,15,61,36,38,28.2,53.9,41,2.09,0,1.57,0
Calaveras,Avery,1918,22,58,35,42,27.8,48.7,38.2,1.16,1,0.71,1
Calaveras,Avery,1917,12,56,31,31,23,44.7,33.8,3.05,NULL,0.98,NULL
Calaveras,Avery,1916,10,48,40,34,27.2,41.6,34.4,23.84,62.5,2.34,14
Calaveras,Avery,1915,10,60,36,57,22.7,58.3,40.5,7.77,NULL,3.72,NULL
Calaveras,Avery,1914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.11,0,1.43,0
Colusa,Colusa,1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.54,0,0.81,0
Colusa,Colusa,1950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.68,2,0.47,2
Colusa,Colusa,1949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.52,4,0.8,3.5
Colusa,Colusa,1948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1947,25,65,41,34,30.8,52.6,41.7,0.05,0,0.05,0
Colusa,Colusa,1946,28,66,43,48,35.2,56.1,45.4,1.35,0,0.51,0
Colusa,Colusa,1945,28,64,44,40,35.3,52.9,44.1,1.53,0,1.18,0
Colusa,Colusa,1944,29,69,46,41,34.6,55.4,45,3.19,0,0.92,0
Colusa,Colusa,1943,23,68,49,43,36.8,57.1,47,4.55,NULL,1.16,NULL
Colusa,Colusa,1942,27,62,57,45,39.6,53.5,46.7,4.42,0,0.77,0
Colusa,Colusa,1941,31,69,52,47,43.7,56.2,50,6.25,NULL,1.5,NULL
Colusa,Colusa,1940,28,68,54,41,42.4,54.1,48.3,7.68,NULL,1.88,NULL
Colusa,Colusa,1939,27,66,46,45,36.3,57.5,46.9,1.5,NULL,0.58,NULL
Colusa,Colusa,1938,30,70,46,40,38.1,53.7,45.9,2.73,NULL,0.74,NULL
Colusa,Colusa,1937,17,55,39,33,29,45.3,37.1,3.02,11.5,1.64,11.5
Colusa,Colusa,1936,30,68,53,45,40.4,58.2,49.3,2.32,NULL,0.55,NULL
Colusa,Colusa,1935,26,67,47,37,37.1,54.4,45.7,5.23,NULL,1.49,NULL
Colusa,Colusa,1934,32,73,54,42,41.4,56.5,48.9,0.48,NULL,0.41,NULL
Colusa,Colusa,1933,27,72,45,40,34.6,50.6,42.6,3.02,NULL,0.6,NULL
Colusa,Colusa,1932,29,68,50,40,37.6,54.2,45.9,2.26,2.5,1.36,2.5
Colusa,Colusa,1931,28,69,48,45,36.7,56.2,46.4,3.94,NULL,0.9,NULL
Colusa,Colusa,1930,24,64,44,38,35.4,50.7,43.1,2.77,2,0.77,2
Colusa,Colusa,1929,25,63,44,35,33.2,49.1,41.2,0.66,NULL,0.3,NULL
Colusa,Colusa,1928,24,66,45,43,37.9,53.6,45.8,2.07,NULL,0.98,NULL
Colusa,Colusa,1927,26,61,49,46,40.1,53.3,46.7,2.15,NULL,0.42,NULL
Colusa,Colusa,1926,27,64,46,35,34.4,49.8,42.1,4.13,NULL,1.71,NULL
Colusa,Colusa,1925,29,65,50,40,38.5,54.7,46.6,1.32,NULL,0.87,NULL
Colusa,Colusa,1924,19,70,45,36,30.9,56.1,43.5,2.2,2,1.4,2
Colusa,Colusa,1923,28,60,50,41,35.9,50,43,1.38,NULL,0.77,NULL
Colusa,Colusa,1922,22,64,50,36,32.2,50.7,41.5,1.77,NULL,0.7,NULL
Colusa,Colusa,1921,30,58,47,44,38.6,51.9,45.2,4.88,NULL,1.1,NULL
Colusa,Colusa,1920,29,74,46,43,37.3,60.4,48.8,0.13,NULL,0.13,NULL
Colusa,Colusa,1919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1916,28,56,45,38,36.3,47.7,42,NULL,62.7,NULL,56.5
Colusa,Colusa,1915,28,59,49,41,37.7,51.6,44.6,5.79,NULL,1.02,NULL
Colusa,Colusa,1914,29,60,53,44,42.3,52.7,47.5,7.17,NULL,1.05,NULL
Colusa,Colusa,1913,23,71,49,38,34.1,52.7,43.4,2.62,2.4,0.75,2.4
Colusa,Colusa,1912,25,67,52,41,39.6,54.7,47.1,1.54,0,0.38,0
Colusa,Colusa,1911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.6,NULL,0.7,NULL
Colusa,Colusa,1909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1905,32,60,51,42,41.9,52.6,47.3,4.25,NULL,0.69,NULL
Colusa,Colusa,1904,31,66,44,47,35.9,56.2,46.1,0.66,NULL,0.52,NULL
Colusa,Colusa,1903,29,61,55,39,37.8,47.6,42.7,2.74,NULL,1.54,NULL
Colusa,Colusa,1902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Colusa,1901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Colusa,Williams,1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.71,0,1.31,0
Colusa,Williams,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.22,0,0.22,0
Colusa,Williams,1975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.75,0,0.45,0
Colusa,Williams,1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.97,21.5,1.57,12
Colusa,Williams,1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.73,NULL,1.76,NULL
Colusa,Williams,1972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.02,2.5,0.42,2.5
Colusa,Williams,1971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.37,0,1,0
Colusa,Williams,1970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.38,0,2.25,0
Colusa,Williams,1969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.74,0,1.49,0
Colusa,Williams,1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.25,0,2.7,0
Colusa,Williams,1967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.2,0,4.08,0
Colusa,Williams,1966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.76,0,2.15,0
Colusa,Williams,1965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.37,3,3.13,3
Colusa,Williams,1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.56,0,1.74,0
Colusa,Williams,1963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.98,0,2.35,0
Colusa,Williams,1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22,0,0.89,0
Colusa,Williams,1961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.33,0,1.67,0
Colusa,Williams,1960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.55,3,0.9,3
Colusa,Williams,1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Antioch,1975,25,58,41,49,33.8,53.4,42.9,1.61,0,1.39,0
Contra Costa,Antioch,1974,29,68,52,46,37.7,55.8,46.7,1.25,0,0.28,0
Contra Costa,Antioch,1973,24,60,48,47,36.3,53.1,44.7,6.29,0,1.3,0
Contra Costa,Antioch,1972,27,61,45,40,33.4,50.3,41.9,0.66,0,0.43,0
Contra Costa,Antioch,1971,27,66,49,44,37.5,53.6,45.6,0.83,0,0.46,0
Contra Costa,Antioch,1970,27,68,57,45,43.2,58.4,50.8,5.1,0,1.6,0
Contra Costa,Antioch,1969,29,65,54,41,38.4,52.5,45.4,5.71,0,1.49,0
Contra Costa,Antioch,1968,23,68,45,33,34.2,53.2,43.7,3.91,0,1.83,0
Contra Costa,Antioch,1967,30,68,51,45,38.8,57.1,48.6,5.58,0,1.43,0
Contra Costa,Antioch,1966,27,67,47,40,36.7,56,46.4,1.35,0,1.22,0
Contra Costa,Antioch,1965,29,62,51,46,39.6,53.1,46.3,2.16,0,0.75,0
Contra Costa,Antioch,1964,29,65,49,43,38.1,54.6,46.3,2.61,0,2.04,0
Contra Costa,Antioch,1963,22,62,46,38,32.2,52.2,42.2,1.94,0,1.15,0
Contra Costa,Antioch,1962,25,66,43,37,33.5,53.4,43.5,0.48,0,0.42,0
Contra Costa,Antioch,1961,24,62,46,34,35.5,49.4,42.4,2.82,0,1.33,0
Contra Costa,Antioch,1960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Antioch,1959,24,66,55,46,40.2,57.4,48.8,3.2,0,1.14,0
Contra Costa,Antioch,1958,28,65,49,43,36.3,55.2,45.7,4.12,0,1.06,0
Contra Costa,Antioch,1957,22,61,47,46,33,53.4,43.2,1.94,0,0.72,0
Contra Costa,Antioch,1956,31,62,53,48,41.3,55.3,48.3,5.17,0,1.03,0
Contra Costa,Antioch,1955,25,58,47,41,35.8,49.7,42.8,2.59,0,0.58,0
Contra Costa,Antioch,1954,27,63,52,51,37.7,56.4,47.1,1.96,0,1.01,0
Contra Costa,Antioch,1953,32,70,53,45,42.8,58.7,50.7,1.42,0,0.42,0
Contra Costa,Antioch,1952,25,65,49,42,37.1,51.9,44.5,7.48,0,2.04,0
Contra Costa,Antioch,1951,26,61,50,48,39.6,53.5,46.5,2.28,0,0.76,0
Contra Costa,Antioch,1950,19,66,50,42,34.3,51.6,42.9,4.64,0,0.97,0
Contra Costa,Antioch,1949,20,58,39,42,29.5,50.5,40,1.25,0,0.66,0
Contra Costa,Antioch,1948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Antioch,1947,23,67,39,37,31.3,52.6,41.9,0.66,0,0.58,0
Contra Costa,Antioch,1946,23,64,47,50,34.7,56.4,45.5,0.92,0,0.47,0
Contra Costa,Antioch,1945,25,64,47,44,35.9,54.2,45,0.78,0,0.3,0
Contra Costa,Antioch,1944,30,64,49,44,37.6,56.5,47,1.97,NULL,0.7,NULL
Contra Costa,Antioch,1943,23,63,51,44,37.8,56.5,47.1,4.98,NULL,1.93,NULL
Contra Costa,Antioch,1942,24,64,52,44,38.9,51.8,45.3,3.69,0,1.54,0
Contra Costa,Antioch,1941,32,67,50,45,42.3,56.2,49.3,3.91,NULL,0.76,NULL
Contra Costa,Antioch,1940,28,68,51,38,41.7,54.2,48,6.01,NULL,0.85,NULL
Contra Costa,Antioch,1939,25,64,45,45,36,56.5,46.2,1.57,0,0.77,0
Contra Costa,Antioch,1938,28,64,45,41,36.9,53.4,45.1,1.85,0,0.49,0
Contra Costa,Antioch,1937,19,55,40,40,31.6,47.9,39.8,1.72,0,0.45,0
Contra Costa,Antioch,1936,32,64,52,45,40,56.8,48.4,2.39,0,0.57,0
Contra Costa,Antioch,1935,26,66,48,40,37.3,56.1,46.7,2.48,NULL,0.9,NULL
Contra Costa,Antioch,1934,30,72,56,41,39.3,55.1,47.2,0.79,NULL,0.66,NULL
Contra Costa,Antioch,1933,25,67,40,41,33.6,51.5,42.6,3.63,0,0.76,0
Contra Costa,Antioch,1932,26,69,43,39,36.2,54.6,45.4,1.29,NULL,0.6,NULL
Contra Costa,Antioch,1931,30,64,48,45,37.6,54.4,46,2.05,NULL,0.74,NULL
Contra Costa,Antioch,1930,26,66,49,39,37.8,52.4,45.1,3.53,0,0.66,0
Contra Costa,Antioch,1929,27,63,45,36,34.7,49.9,42.3,0.44,0,0.2,0
Contra Costa,Antioch,1928,23,67,49,44,38.3,54.5,46.4,1.33,NULL,0.64,NULL
Contra Costa,Antioch,1927,26,62,50,49,39.3,56.3,47.8,1.26,NULL,0.35,NULL
Contra Costa,Antioch,1926,27,61,49,34,34.9,50,42.5,2.91,NULL,1.1,NULL
Contra Costa,Antioch,1925,26,67,49,47,37.1,57.5,47.3,0.87,NULL,0.78,NULL
Contra Costa,Antioch,1924,27,60,50,40,33.9,50.9,42.4,1.51,0,1.04,0
Contra Costa,Antioch,1923,31,58,48,42,37.4,51.4,44.7,1.72,NULL,0.53,NULL
Contra Costa,Antioch,1922,24,59,50,42,32.4,50.1,41.2,2.56,12,0.8,6
Contra Costa,Antioch,1921,30,62,47,51,39,55.1,47,4.22,NULL,1.22,NULL
Contra Costa,Antioch,1920,39,73,52,52,45.5,59.7,52.6,0.25,NULL,0.15,NULL
Contra Costa,Antioch,1919,24,59,49,47,34.9,54,44.5,0.96,NULL,0.7,NULL
Contra Costa,Antioch,1918,33,65,49,45,40.2,55.7,47.9,0.8,NULL,0.45,NULL
Contra Costa,Antioch,1917,30,68,56,42,39.7,54.2,46.9,1.07,NULL,0.7,NULL
Contra Costa,Antioch,1916,31,61,52,45,38.9,52.4,45.6,9.37,0,2.65,0
Contra Costa,Antioch,1915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Bethel Island,1965,30,66,50,45,39.6,53.4,46.5,4,0,2.48,0
Contra Costa,Bethel Island,1964,27,62,49,50,36.5,55.4,46,0.86,0,0.5,0
Contra Costa,Bethel Island,1963,20,62,52,42,29.5,51.5,40.5,1.35,0,0.76,0
Contra Costa,Bethel Island,1962,24,61,44,42,31.8,49.5,41,0.8,0,0.36,0
Contra Costa,Bethel Island,1961,NULL,62,NULL,34,NULL,47.7,NULL,2.41,0,1.02,0
Contra Costa,Bethel Island,1960,23,63,48,45,36.4,55,45.7,2.7,0,0.8,0
Contra Costa,Bethel Island,1959,31,64,54,48,43.3,57.5,50.4,2.16,0,0.6,0
Contra Costa,Bethel Island,1958,29,62,50,43,37.8,53.5,45.6,3.07,0,0.88,0
Contra Costa,Bethel Island,1957,25,61,46,44,34,52.8,43.4,1.64,0,0.59,0
Contra Costa,Bethel Island,1956,32,58,51,49,41.8,53.5,47.7,4.18,0,0.7,0
Contra Costa,Bethel Island,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Canyon,1960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.97,0,0.98,0
Contra Costa,Canyon,1959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.09,0,2.47,0
Contra Costa,Canyon,1958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.38,0,1.8,0
Contra Costa,Canyon,1957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.68,1.3,0.86,1.3
Contra Costa,Canyon,1956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.96,0,1.56,0
Contra Costa,Canyon,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.67,0,1.28,0
Contra Costa,Canyon,1954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.13,1,1,1
Contra Costa,Canyon,1953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.14,0,0.79,0
Contra Costa,Canyon,1952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.33,0,1.05,0
Contra Costa,Canyon,1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.74,0,0.9,0
Contra Costa,Canyon,1950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.68,0.5,2.27,0.5
Contra Costa,Canyon,1949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.44,0,0.62,0
Contra Costa,Canyon,1948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Canyon,1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59,NULL,0.41,NULL
Contra Costa,Canyon,1946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.62,NULL,0.84,NULL
Contra Costa,Canyon,1945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.83,NULL,0.52,NULL
Contra Costa,Canyon,1944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.87,NULL,0.83,NULL
Contra Costa,Canyon,1943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Contra Costa,Concord,2015,29,77,51,52,40.5,62.3,51.4,0,0,0,0
Contra Costa,Concord,2014,31,73,54,59,37.9,65.7,51.8,0.1,0,0.09,0
Contra Costa,Concord,2013,26,64,47,47,33.6,55.4,44.5,0.4,0,0.23,0
Contra Costa,Concord,2012,27,69,49,52,36.9,60.9,48.9,2.38,0,1.23,0
Contra Costa,Concord,2011,29,72,46,42,38.6,55.2,46.9,1.06,0,0.36,0
Contra Costa,Concord,2010,36,64,50,49,42.6,55.3,49,5.35,0,1.27,0
Contra Costa,Concord,2009,28,74,51,45,37.9,60.9,49.4,1.04,0,0.56,0
Contra Costa,Concord,2008,31,61,49,43,39.9,53.8,46.8,6.56,0,2.88,0
Contra Costa,Concord,2007,24,67,44,47,33.6,58.9,46.2,0.37,0,0.17,0
Contra Costa,Concord,2006,35,64,49,54,42,58.5,50.3,0.75,0,0.41,0
Contra Costa,Concord,2005,33,61,46,44,39.5,52.5,46,3.28,0,0.85,0
